file_name,production_number,plate_count,rivet,die,upper_type,upper_thickness,middle_type,middle_thickness,lower_type,lower_thickness,head_height,caption
SPR2_BC5.3X5.0_D916_SGAFC590(1.2T)_A6451(1.2T)_59.38.png,2nd,2,BC5.3X5.0,D916,SGAFC590,1.2,,,A6451,1.2,0.08750550712147181,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type D916, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is 0.0875 mm"
SPR2_BC5.3X5.0_D916_SGAFC590(1.2T)_A6451P-T4S(1.5T)_59.36.png,2nd,2,BC5.3X5.0,D916,SGAFC590,1.2,,,A6451P-T4S,1.5,0.038332527518574036,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type D916, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.0383 mm"
SPR2_BC5.3X5.0_S050_SABC1470(1.0T)_A6451-T4(1.5T)_80.png,2nd,2,BC5.3X5.0,S050,SABC1470,1.0,,,A6451-T4,1.5,0.7053738737222428,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.7054 mm"
SPR2_BC5.3X5.0_S086_SABC1470(1.0T)_A6451-T4(1.5T)_69.10.png,2nd,2,BC5.3X5.0,S086,SABC1470,1.0,,,A6451-T4,1.5,0.35844328122759217,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3584 mm"
SPR2_BC5.3X5.0_S297_SABC1470(1.0T)_A6451-T4(1.5T)_75.21.png,2nd,2,BC5.3X5.0,S297,SABC1470,1.0,,,A6451-T4,1.5,0.5020037093462277,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.5020 mm"
SPR2_BC5.3X5.0_S297_SGAFC590(1.2T)_A6451(1.2T)_45.17.png,2nd,2,BC5.3X5.0,S297,SGAFC590,1.2,,,A6451,1.2,-0.2541475244145753,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S297, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.2541 mm"
SPR2_BC5.3X5.0_S297_SGAFC590(1.2T)_A6451P-T4S(1.5T)_44.34.png,2nd,2,BC5.3X5.0,S297,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.2948096885813149,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S297, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.2948 mm"
SPR2_BC5.3X5.0_S402_SABC1470(1.0T)_A6451-T4(1.5T)_70.2.png,2nd,2,BC5.3X5.0,S402,SABC1470,1.0,,,A6451-T4,1.5,0.42378864514353787,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4238 mm"
SPR2_BC5.3X5.0_S406_SGAFC590(1.2T)_A6451(1.2T)_43.39.png,2nd,2,BC5.3X5.0,S406,SGAFC590,1.2,,,A6451,1.2,-0.27006919822131675,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S406, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.2701 mm"
SPR2_BC5.3X5.0_S406_SGAFC590(1.2T)_A6451P-T4S(1.5T)_44.22.png,2nd,2,BC5.3X5.0,S406,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.29132551185397304,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S406, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.2913 mm"
SPR2_BC5.3X5.0_S411_SABC1470(1.0T)_A6451-T4(1.5T)_74.09.png,2nd,2,BC5.3X5.0,S411,SABC1470,1.0,,,A6451-T4,1.5,0.5735684758832906,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S411, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.5736 mm"
SPR2_BC5.3X5.0_S424_SGAFC590(1.2T)_A6451(1.2T)_54.67.png,2nd,2,BC5.3X5.0,S424,SGAFC590,1.2,,,A6451,1.2,-0.032651745285722476,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S424, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.0327 mm"
SPR2_BC5.3X5.0_S424_SGAFC590(1.2T)_A6451P-T4S(1.5T)_54.13.png,2nd,2,BC5.3X5.0,S424,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.05450354643903031,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S424, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.0545 mm"
SPR2_BC5.3X5.0_S428_SGAFC590(1.2T)_A6451(1.2T)_47.54.png,2nd,2,BC5.3X5.0,S428,SGAFC590,1.2,,,A6451,1.2,-0.19812574294507498,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S428, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.1981 mm"
SPR2_BC5.3X5.0_S428_SGAFC590(1.2T)_A6451P-T4S(1.5T)_48.62.png,2nd,2,BC5.3X5.0,S428,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.15113965290395337,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S428, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.1511 mm"
SPR2_BC5.3X5.0_S429_SABC1470(1.0T)_A6451-T4(1.5T)_72.16.png,2nd,2,BC5.3X5.0,S429,SABC1470,1.0,,,A6451-T4,1.5,0.48171750476838227,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4817 mm"
SPR2_BC5.3X5.0_S430_SABC1470(1.0T)_A6451-T4(1.5T)_80.0.png,2nd,2,BC5.3X5.0,S430,SABC1470,1.0,,,A6451-T4,1.5,0.8475123355263158,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S430, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.8475 mm"
SPR2_BC5.3X5.0_S437_SGAFC590(1.2T)_A6451(1.2T)_55.36.png,2nd,2,BC5.3X5.0,S437,SGAFC590,1.2,,,A6451,1.2,-0.005439235067566063,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S437, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.0054 mm"
SPR2_BC5.3X5.0_S437_SGAFC590(1.2T)_A6451P-T4S(1.5T)_52.96.png,2nd,2,BC5.3X5.0,S437,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.054257406938465425,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S437, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.0543 mm"
SPR2_BC5.3X5.0_S438_SABC1470(1.0T)_A6451-T4(1.5T)_68.6.png,2nd,2,BC5.3X5.0,S438,SABC1470,1.0,,,A6451-T4,1.5,0.3767144310050488,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S438, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3767 mm"
SPR2_BC5.3X5.0_S441_SABC1470(1.0T)_A6451-T4(1.5T)_75.5.png,2nd,2,BC5.3X5.0,S441,SABC1470,1.0,,,A6451-T4,1.5,0.6244636316064888,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S441, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.6245 mm"
SPR2_BC5.3X5.0_S441_SABC1470(1.0T)_A6451-T4(1.5T)_76.4.png,2nd,2,BC5.3X5.0,S441,SABC1470,1.0,,,A6451-T4,1.5,0.6023291033474333,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S441, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.6023 mm"
SPR2_BC5.3X5.0_S442_SABC1470(1.0T)_A6451-T4(1.5T)_68.15.png,2nd,2,BC5.3X5.0,S442,SABC1470,1.0,,,A6451-T4,1.5,0.41360053235053235,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4136 mm"
SPR2_BC5.3X5.0_S443_SGAFC590(1.2T)_A6451(1.2T)_73.3.png,2nd,2,BC5.3X5.0,S443,SGAFC590,1.2,,,A6451,1.2,0.3918910569778885,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S443, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is 0.3919 mm"
SPR2_BC5.3X5.0_S443_SGAFC590(1.2T)_A6451P-T4S(1.5T)_67.49.png,2nd,2,BC5.3X5.0,S443,SGAFC590,1.2,,,A6451P-T4S,1.5,0.26635476759256904,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S443, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.2664 mm"
SPR2_BC5.3X5.0_S468_SGAFC590(1.2T)_A6451(1.2T)_43.68.png,2nd,2,BC5.3X5.0,S468,SGAFC590,1.2,,,A6451,1.2,-0.26214434803551,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S468, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451 with 1.2 mm thickness, head height from rivet top to upper plate is -0.2621 mm"
SPR2_BC5.3X5.0_S468_SGAFC590(1.2T)_A6451P-T4S(1.5T)_45.05.png,2nd,2,BC5.3X5.0,S468,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.2483008583422091,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.0, die is omitted, but type S468, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.2483 mm"
SPR2_BC5.3X5.5_D916_SGAFC590(1.2T)_A6451P-T4S(1.5T)_60.75.png,2nd,2,BC5.3X5.5,D916,SGAFC590,1.2,,,A6451P-T4S,1.5,0.10293104753254616,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type D916, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.1029 mm"
SPR2_BC5.3X5.5_S297_SGAFC590(1.2T)_A6451P-T4S(1.5T)_47.25.png,2nd,2,BC5.3X5.5,S297,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.15896938238170466,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S297, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.1590 mm"
SPR2_BC5.3X5.5_S406_SGAFC590(1.2T)_A6451P-T4S(1.5T)_46.44.png,2nd,2,BC5.3X5.5,S406,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.24030550107047166,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S406, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.2403 mm"
SPR2_BC5.3X5.5_S428_SGAFC590(1.2T)_A6451P-T4S(1.5T)_49.10.png,2nd,2,BC5.3X5.5,S428,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.07730434596872952,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S428, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.0773 mm"
SPR2_BC5.3X5.5_S437_SGAFC590(1.2T)_A6451P-T4S(1.5T)_59.94.png,2nd,2,BC5.3X5.5,S437,SGAFC590,1.2,,,A6451P-T4S,1.5,0.08053076780070645,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S437, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.0805 mm"
SPR2_BC5.3X5.5_S443_SGAFC590(1.2T)_A6451P-T4S(1.5T)_72.60.png,2nd,2,BC5.3X5.5,S443,SGAFC590,1.2,,,A6451P-T4S,1.5,0.41226040055011176,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S443, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.4123 mm"
SPR2_BC5.3X5.5_S468_SGAFC590(1.2T)_A6451P-T4S(1.5T)_46.05.png,2nd,2,BC5.3X5.5,S468,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.18936692231023064,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X5.5, die is omitted, but type S468, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.1894 mm"
SPR2_BC5.3X6.0_D916_SGAFC590(1.2T)_A6451P-T4S(1.5T)_66.49.png,2nd,2,BC5.3X6.0,D916,SGAFC590,1.2,,,A6451P-T4S,1.5,0.21042607982777828,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type D916, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.2104 mm"
SPR2_BC5.3X6.0_S297_SGAFC590(1.2T)_A6451P-T4S(1.5T)_48.35.png,2nd,2,BC5.3X6.0,S297,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.18625187851112268,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type S297, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.1863 mm"
SPR2_BC5.3X6.0_S406_SGAFC590(1.2T)_A6451P-T4S(1.5T)_47.27.png,2nd,2,BC5.3X6.0,S406,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.1791867301231803,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type S406, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.1792 mm"
SPR2_BC5.3X6.0_S424_SGAFC590(1.2T)_A6451P-T4S(1.5T)_61.90.png,2nd,2,BC5.3X6.0,S424,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.005392018977431483,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type S424, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.0054 mm"
SPR2_BC5.3X6.0_S443_SGAFC590(1.2T)_A6451P-T4S(1.5T)_73.84.png,2nd,2,BC5.3X6.0,S443,SGAFC590,1.2,,,A6451P-T4S,1.5,0.4504780965087837,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type S443, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is 0.4505 mm"
SPR2_BC5.3X6.0_S468_SGAFC590(1.2T)_A6451P-T4S(1.5T)_45.0.png,2nd,2,BC5.3X6.0,S468,SGAFC590,1.2,,,A6451P-T4S,1.5,-0.26125246862457796,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BC5.3X6.0, die is omitted, but type S468, upper plate is dark blue and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6451P-T4S with 1.5 mm thickness, head height from rivet top to upper plate is -0.2613 mm"
SPR2_BH5.5X5.0_D1018_SABC1470(1.0T)_A6451-T4(1.5T)_70.79.png,2nd,2,BH5.5X5.0,D1018,SABC1470,1.0,,,A6451-T4,1.5,0.44954709910602425,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type D1018, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4495 mm"
SPR2_BH5.5X5.0_D1020_SABC1470(1.0T)_A6451-T4(1.5T)_70.13.png,2nd,2,BH5.5X5.0,D1020,SABC1470,1.0,,,A6451-T4,1.5,0.3995659586002254,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type D1020, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3996 mm"
SPR2_BH5.5X5.0_S050_SABC1470(1.0T)_A6451-T4(1.5T)_72.05.png,2nd,2,BH5.5X5.0,S050,SABC1470,1.0,,,A6451-T4,1.5,0.47068694982269704,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S050, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4707 mm"
SPR2_BH5.5X5.0_S086_SABC1470(1.0T)_A6451-T4(1.5T)_64.32.png,2nd,2,BH5.5X5.0,S086,SABC1470,1.0,,,A6451-T4,1.5,0.2990053265059886,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S086, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.2990 mm"
SPR2_BH5.5X5.0_S297_SABC1470(1.0T)_A6451-T4(1.5T)_67.17.png,2nd,2,BH5.5X5.0,S297,SABC1470,1.0,,,A6451-T4,1.5,0.3655222107961705,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3655 mm"
SPR2_BH5.5X5.0_S402_SABC1470(1.0T)_A6451-T4(1.5T)_63.12.png,2nd,2,BH5.5X5.0,S402,SABC1470,1.0,,,A6451-T4,1.5,0.27605621000581737,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.2761 mm"
SPR2_BH5.5X5.0_S411_SABC1470(1.0T)_A6451-T4(1.5T)_66.95.png,2nd,2,BH5.5X5.0,S411,SABC1470,1.0,,,A6451-T4,1.5,0.37795049747033044,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S411, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3780 mm"
SPR2_BH5.5X5.0_S429_SABC1470(1.0T)_A6451-T4(1.5T)_65.47.png,2nd,2,BH5.5X5.0,S429,SABC1470,1.0,,,A6451-T4,1.5,0.3377937772634203,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3378 mm"
SPR2_BH5.5X5.0_S430_SABC1470(1.0T)_A6451-T4(1.5T)_75.48.png,2nd,2,BH5.5X5.0,S430,SABC1470,1.0,,,A6451-T4,1.5,0.5992675876935135,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S430, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.5993 mm"
SPR2_BH5.5X5.0_S438_SABC1470(1.0T)_A6451-T4(1.5T)_63.95.png,2nd,2,BH5.5X5.0,S438,SABC1470,1.0,,,A6451-T4,1.5,0.3449563294223489,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S438, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.3450 mm"
SPR2_BH5.5X5.0_S441_SABC1470(1.0T)_A6451-T4(1.5T)_70.05.png,2nd,2,BH5.5X5.0,S441,SABC1470,1.0,,,A6451-T4,1.5,0.4061417665178111,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type BH5.5X5.0, die is omitted, but type S441, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6451-T4 with 1.5 mm thickness, head height from rivet top to upper plate is 0.4061 mm"
SPR3_AB5.5X6.0_S297_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.24.png,2nd,3,AB5.5X6.0,S297,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.08690815222100531,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S297, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0869 mm"
SPR3_AB5.5X6.0_S402_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_59.95.png,2nd,3,AB5.5X6.0,S402,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.1893893595799492,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1894 mm"
SPR3_AB5.5X6.0_S412_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_80.0.png,2nd,3,AB5.5X6.0,S412,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.07562407173735566,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S412, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0756 mm"
SPR3_AB5.5X6.0_S417_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_54.92.png,2nd,3,AB5.5X6.0,S417,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.07725746306650262,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S417, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0773 mm"
SPR3_AB5.5X6.0_S442_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.41.png,2nd,3,AB5.5X6.0,S442,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.11871222553318504,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1187 mm"
SPR3_AB5.5X6.0_S459_SABC1470(1.0T)_SGAFC590(1.2T)_A6N01(3.0T)_57.85.png,2nd,3,AB5.5X6.0,S459,SABC1470,1.0,SGAFC590,1.2,A6N01,3.0,0.06998359500805153,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type SGAFC590 with 1.2 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.0700 mm"
